,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
13,0.6263000000000001,1.0,0.4268,0.2603,-0.9964,0.6913,0.6846,0.09509999999999996,-0.9958,-0.9964,-0.9964,-0.6002000000000001,-0.7634000000000001,0.0,0.9374,-0.9996,-0.9985999999999999,-0.9984,0.9471,-0.9192,-0.9104000000000001,-0.7662,-0.7678,-0.7544,-0.7678,0.8899,0.6362,0.2608,-0.6454,-0.13880000000000003,-0.9094,-0.9076,-0.9116,0.9836,0.6724000000000001,-0.98
14,0.6075999999999999,-0.6175,0.5647,-0.9967999999999999,-0.9998,-0.788,-0.9039,-0.7736000000000001,-0.7649999999999999,-0.9985999999999999,-0.9994000000000001,-1.0,-1.0,-0.9374,0.0,0.6577999999999999,0.6419999999999999,0.5549999999999999,0.95,0.06679999999999997,0.19019999999999998,0.44060000000000005,0.41500000000000004,0.4312,-0.9135,0.07739999999999997,-0.7171000000000001,-0.23140000000000005,-0.7006,-0.9987999999999999,-0.9767999999999999,-0.9734,-0.9705999999999999,-0.9914000000000001,-0.978,-0.9994000000000001
15,0.9386000000000001,-0.05960000000000004,0.9978,0.49520000000000003,0.4894,0.18060000000000004,0.9962,0.946,0.5416,0.649,0.577,-0.039600000000000024,-0.06769999999999998,0.9996,-0.6577999999999999,0.0,-0.10849999999999999,-0.11769999999999997,-0.869,-0.6692,-0.6509,-0.6485,-0.9818,-0.9931,-0.9256,-0.956,-0.4776,1.0,-0.07879999999999998,-0.4522,0.17020000000000002,0.9470000000000001,0.9762,1.0,1.0,0.5858000000000001
16,0.942,-0.05259999999999998,0.9936,0.6484000000000001,0.6694,0.38680000000000003,0.9972000000000001,0.9430000000000001,0.6014999999999999,0.7888,0.7322,0.16350000000000003,0.16690000000000005,0.9985999999999999,-0.6419999999999999,0.10849999999999999,0.0,0.013499999999999956,-0.7834000000000001,-0.563,-0.573,-0.6218,-0.9756,-0.9897,-0.8648,-0.9336,-0.47080000000000005,1.0,-0.07499999999999996,-0.2788,0.1721,0.938,0.9884,1.0,1.0,0.7142
17,0.9636,0.08479999999999999,0.9902,0.6544000000000001,0.6621999999999999,0.3856,0.9985999999999999,0.9632000000000001,0.5454,0.7911999999999999,0.7354,0.16000000000000003,0.15899999999999997,0.9984,-0.5549999999999999,0.11769999999999997,-0.013499999999999956,0.0,-0.776,-0.5226,-0.5425,-0.554,-0.9751000000000001,-0.9879,-0.8660000000000001,-0.9263999999999999,-0.33640000000000003,1.0,0.061600000000000044,-0.2588,0.21439999999999998,0.9064000000000001,0.9885999999999999,1.0,1.0,0.7338
18,0.2946,0.9101999999999999,-0.5752,-0.13079999999999997,0.9736,-0.2709,-0.0010999999999999899,-0.9981,0.984,0.9882,0.9823999999999999,0.8573999999999999,0.867,-0.9471,-0.95,0.869,0.7834000000000001,0.776,0.0,0.0464,-0.051399999999999946,-0.5766,-0.32420000000000004,-0.20379999999999998,-0.3708,-0.7874,-0.7889999999999999,-0.7726,-0.9852000000000001,0.6351,0.9996,1.0,-0.193,-0.18460000000000004,-0.18680000000000002,-0.22399999999999998
19,0.9898,0.5566,0.5524,0.9630000000000001,0.9610000000000001,0.9028,1.0,0.9902,0.2097,0.9827999999999999,0.9725999999999999,0.4227,0.2237,0.9192,-0.06679999999999997,0.6692,0.563,0.5226,-0.0464,0.0,-0.05019999999999997,-0.2594,-0.9377,-0.947,-0.2696,-0.46799999999999997,0.18779999999999997,1.0,0.32620000000000005,0.4428,-0.3069,-0.06259999999999999,1.0,1.0,1.0,0.9172
20,0.9836,0.47080000000000005,0.5622,0.9738,0.9752000000000001,0.9306000000000001,1.0,0.9854,0.2018,0.9865999999999999,0.9856,0.4642,0.24009999999999998,0.9104000000000001,-0.19019999999999998,0.6509,0.573,0.5425,0.051399999999999946,0.05019999999999997,0.0,-0.22010000000000002,-0.9318,-0.9329000000000001,-0.174,-0.37000000000000005,0.037199999999999955,1.0,0.23720000000000002,0.5269999999999999,-0.35439999999999994,-0.07299999999999995,0.9998,1.0,1.0,0.9286000000000001
21,0.948,0.2098,0.20320000000000005,0.9965999999999999,0.9970000000000001,0.9890000000000001,1.0,0.9525999999999999,0.0889,0.9992000000000001,0.9965999999999999,0.25229999999999997,-0.033299999999999996,0.7662,-0.44060000000000005,0.6485,0.6218,0.554,0.5766,0.2594,0.22010000000000002,0.0,-0.9131,-0.9329000000000001,0.39199999999999996,0.17260000000000003,-0.22199999999999998,1.0,-0.18239999999999995,0.5888,-0.6547000000000001,-0.4328,1.0,1.0,1.0,0.8380000000000001
22,0.952,0.73,0.19799999999999995,0.9876,0.9874999999999999,0.9625999999999999,1.0,0.9541999999999999,0.9593,0.9945,0.9933,0.9051,0.8699,0.7678,-0.41500000000000004,0.9818,0.9756,0.9751000000000001,0.32420000000000004,0.9377,0.9318,0.9131,0.0,-0.3415000000000001,0.0534,-0.1896,-0.22039999999999998,1.0,-0.17500000000000004,0.4598,0.7896000000000001,-0.36400000000000005,1.0,1.0,1.0,0.8424
23,0.9510000000000001,0.7176,0.2056,0.9830000000000001,0.9873999999999999,0.9510000000000001,1.0,0.9552,0.9831,0.9947999999999999,0.9934000000000001,0.9571,0.9469,0.7544,-0.4312,0.9931,0.9897,0.9879,0.20379999999999998,0.947,0.9329000000000001,0.9329000000000001,0.3415000000000001,0.0,-0.05799999999999994,-0.26659999999999995,-0.2244,1.0,-0.19599999999999995,0.3974,0.9223,0.3556,1.0,1.0,1.0,0.8763
24,0.42839999999999995,0.2606,0.1976,0.982,0.9392,0.9503999999999999,1.0,0.9501999999999999,0.9912000000000001,0.9388,0.9390999999999999,0.9274,0.9266000000000001,0.7678,0.9135,0.9256,0.8648,0.8660000000000001,0.3708,0.2696,0.174,-0.39199999999999996,-0.0534,0.05799999999999994,0.0,-0.24750000000000005,0.9776,0.9950000000000001,0.7762,-0.18519999999999998,1.0,0.931,0.14089999999999997,-0.6069,-0.9516,0.8709
25,0.9671000000000001,1.0,-0.6921999999999999,0.8515999999999999,0.9954000000000001,0.5601,0.8805000000000001,-0.9884999999999999,0.9962,0.998,0.996,0.9650000000000001,0.9596,-0.8899,-0.07739999999999997,0.956,0.9336,0.9263999999999999,0.7874,0.46799999999999997,0.37000000000000005,-0.17260000000000003,0.1896,0.26659999999999995,0.24750000000000005,0.0,-0.6746000000000001,-0.6639999999999999,-0.5247999999999999,0.841,1.0,1.0,-0.20399999999999996,-0.17120000000000002,-0.19140000000000001,0.8364
26,0.6026,0.9695,-0.8315,-0.5551,-0.9996,0.48899999999999993,-0.39629999999999993,-0.35800000000000004,-0.8628,-1.0,-1.0,-0.9508000000000001,-0.9778,-0.6362,0.7171000000000001,0.4776,0.47080000000000005,0.33640000000000003,0.7889999999999999,-0.18779999999999997,-0.037199999999999955,0.22199999999999998,0.22039999999999998,0.2244,-0.9776,0.6746000000000001,0.0,0.867,-0.569,-0.8500000000000001,-0.9856,-0.9884,-0.9924,1.0,0.9845999999999999,-0.9990000000000001
27,-0.8806,0.9996,0.43090000000000006,0.717,-1.0,0.2731,0.6751,-0.8982000000000001,-1.0,-1.0,-1.0,-0.9998,-1.0,-0.2608,0.23140000000000005,-1.0,-1.0,-1.0,0.7726,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9950000000000001,0.6639999999999999,-0.867,0.0,-0.9958,-0.9992000000000001,-1.0,-0.9998,-0.9992000000000001,-0.9807999999999999,-0.9583999999999999,-0.9998
28,0.9782,-0.45449999999999996,-0.17619999999999997,-0.9907999999999999,-0.9970000000000001,-0.986,-0.6763999999999999,0.7493000000000001,-0.935,-0.9934000000000001,-0.9956,-0.21480000000000005,-0.463,0.6454,0.7006,0.07879999999999998,0.07499999999999996,-0.061600000000000044,0.9852000000000001,-0.32620000000000005,-0.23720000000000002,0.18239999999999995,0.17500000000000004,0.19599999999999995,-0.7762,0.5247999999999999,0.569,0.9958,0.0,0.1594,-0.621,-0.8144,-0.8151999999999999,1.0,0.9996,-0.43179999999999996
29,0.7367999999999999,0.9996,0.312,0.7791,0.8768,0.7336,0.9998,0.7529999999999999,0.8795999999999999,0.9356,0.9064000000000001,0.7150000000000001,0.6556,0.13880000000000003,0.9987999999999999,0.4522,0.2788,0.2588,-0.6351,-0.4428,-0.5269999999999999,-0.5888,-0.4598,-0.3974,0.18519999999999998,-0.841,0.8500000000000001,0.9992000000000001,-0.1594,0.0,0.9967999999999999,0.9998,-0.2062,-0.32339999999999997,0.8795999999999999,-0.6763999999999999
30,0.988,0.5596000000000001,0.5522,-0.9064000000000001,-0.893,-0.9610000000000001,0.46140000000000003,0.9885999999999999,-0.5181,-0.8228,-0.8602000000000001,-0.9784,-0.9655,0.9094,0.9767999999999999,-0.17020000000000002,-0.1721,-0.21439999999999998,-0.9996,0.3069,0.35439999999999994,0.6547000000000001,-0.7896000000000001,-0.9223,-1.0,-1.0,0.9856,1.0,0.621,-0.9967999999999999,0.0,-0.3712,-0.08420000000000005,1.0,1.0,-0.8792
31,0.9885999999999999,0.5553999999999999,0.5502,-0.8939999999999999,-0.8721,-0.9614,0.4458,0.9847999999999999,-0.5744,-0.9219,-0.8964,-0.18,-0.27569999999999995,0.9076,0.9734,-0.9470000000000001,-0.938,-0.9064000000000001,-1.0,0.06259999999999999,0.07299999999999995,0.4328,0.36400000000000005,-0.3556,-0.931,-1.0,0.9884,0.9998,0.8144,-0.9998,0.3712,0.0,-0.24,-0.06380000000000002,0.9366000000000001,-0.8393
32,0.5471999999999999,0.5508,0.5688,0.015200000000000047,-0.5357,-0.5638000000000001,0.7744,0.984,-0.831,-0.5892999999999999,-0.5875,-0.9486000000000001,-0.9181999999999999,0.9116,0.9705999999999999,-0.9762,-0.9884,-0.9885999999999999,0.193,-1.0,-0.9998,-1.0,-1.0,-1.0,-0.14089999999999997,0.20399999999999996,0.9924,0.9992000000000001,0.8151999999999999,0.2062,0.08420000000000005,0.24,0.0,-0.12220000000000003,-0.8602000000000001,-0.8058
33,-1.0,0.637,0.5529999999999999,-0.0726,-0.47280000000000005,-0.5972,-0.1412,-1.0,-1.0,-0.5966,-0.5298,-0.9708000000000001,-0.9426000000000001,-0.9836,0.9914000000000001,-1.0,-1.0,-1.0,0.18460000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,0.6069,0.17120000000000002,-1.0,0.9807999999999999,-1.0,0.32339999999999997,-1.0,0.06380000000000002,0.12220000000000003,0.0,-0.8358000000000001,-0.9776
34,-0.9836,0.9807,0.9748000000000001,0.18660000000000004,0.2902,-0.4918,0.17619999999999997,-0.9836,-1.0,0.051600000000000035,0.18439999999999995,-0.9998,-0.9998,-0.6724000000000001,0.978,-1.0,-1.0,-1.0,0.18680000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,0.9516,0.19140000000000001,-0.9845999999999999,0.9583999999999999,-0.9996,-0.8795999999999999,-1.0,-0.9366000000000001,0.8602000000000001,0.8358000000000001,0.0,-0.9996
35,0.6217999999999999,0.9756,0.9752000000000001,-0.17219999999999996,0.5868,-0.5156000000000001,0.9545999999999999,0.9219999999999999,0.0826,0.7018,0.6408,0.06020000000000003,0.1356,0.98,0.9994000000000001,-0.5858000000000001,-0.7142,-0.7338,0.22399999999999998,-0.9172,-0.9286000000000001,-0.8380000000000001,-0.8424,-0.8763,-0.8709,-0.8364,0.9990000000000001,0.9998,0.43179999999999996,0.6763999999999999,0.8792,0.8393,0.8058,0.9776,0.9996,0.0
